id,name,score1,score2
8500,Student_8500,64,77
8501,Student_8501,68,80
8502,Student_8502,63,66
8503,Student_8503,52,52
8504,Student_8504,78,74
8505,Student_8505,92,51
8506,Student_8506,70,84
8507,Student_8507,77,74
8508,Student_8508,56,67
8509,Student_8509,100,92
8510,Student_8510,91,100
8511,Student_8511,89,63
8512,Student_8512,94,69
8513,Student_8513,52,77
8514,Student_8514,72,89
8515,Student_8515,99,97
8516,Student_8516,86,55
8517,Student_8517,100,65
8518,Student_8518,84,70
8519,Student_8519,89,52
8520,Student_8520,64,53
8521,Student_8521,57,68
8522,Student_8522,75,83
8523,Student_8523,68,77
8524,Student_8524,88,96
8525,Student_8525,77,76
8526,Student_8526,77,51
8527,Student_8527,83,87
8528,Student_8528,62,70
8529,Student_8529,51,87
8530,Student_8530,62,64
8531,Student_8531,96,77
8532,Student_8532,65,81
8533,Student_8533,86,95
8534,Student_8534,94,97
8535,Student_8535,98,78
8536,Student_8536,62,99
8537,Student_8537,62,81
8538,Student_8538,59,62
8539,Student_8539,92,58
8540,Student_8540,100,59
8541,Student_8541,63,83
8542,Student_8542,60,100
8543,Student_8543,76,50
8544,Student_8544,63,51
8545,Student_8545,81,83
8546,Student_8546,92,55
8547,Student_8547,60,53
8548,Student_8548,62,94
8549,Student_8549,53,78
8550,Student_8550,59,54
8551,Student_8551,94,77
8552,Student_8552,78,93
8553,Student_8553,56,99
8554,Student_8554,76,57
8555,Student_8555,64,58
8556,Student_8556,84,70
8557,Student_8557,90,57
8558,Student_8558,96,62
8559,Student_8559,75,77
8560,Student_8560,52,88
8561,Student_8561,74,85
8562,Student_8562,53,97
8563,Student_8563,66,87
8564,Student_8564,75,50
8565,Student_8565,86,63
8566,Student_8566,53,82
8567,Student_8567,95,53
8568,Student_8568,79,64
8569,Student_8569,81,57
8570,Student_8570,52,83
8571,Student_8571,80,100
8572,Student_8572,52,90
8573,Student_8573,53,78
8574,Student_8574,85,61
8575,Student_8575,80,56
8576,Student_8576,66,64
8577,Student_8577,67,54
8578,Student_8578,100,79
8579,Student_8579,52,50
8580,Student_8580,79,72
8581,Student_8581,69,95
8582,Student_8582,80,73
8583,Student_8583,99,64
8584,Student_8584,66,68
8585,Student_8585,89,73
8586,Student_8586,89,70
8587,Student_8587,51,51
8588,Student_8588,85,64
8589,Student_8589,97,76
8590,Student_8590,65,72
8591,Student_8591,80,96
8592,Student_8592,93,59
8593,Student_8593,64,60
8594,Student_8594,83,67
8595,Student_8595,88,60
8596,Student_8596,95,98
8597,Student_8597,87,84
8598,Student_8598,68,62
8599,Student_8599,58,71
8600,Student_8600,76,56
8601,Student_8601,92,56
8602,Student_8602,77,68
8603,Student_8603,79,70
8604,Student_8604,100,69
8605,Student_8605,85,66
8606,Student_8606,58,89
8607,Student_8607,57,97
8608,Student_8608,71,74
8609,Student_8609,78,70
8610,Student_8610,55,75
8611,Student_8611,76,88
8612,Student_8612,70,65
8613,Student_8613,51,63
8614,Student_8614,54,51
8615,Student_8615,97,95
8616,Student_8616,97,88
8617,Student_8617,65,68
8618,Student_8618,97,79
8619,Student_8619,59,57
8620,Student_8620,94,76
8621,Student_8621,64,52
8622,Student_8622,65,56
8623,Student_8623,82,86
8624,Student_8624,80,99
8625,Student_8625,82,90
8626,Student_8626,54,53
8627,Student_8627,76,66
8628,Student_8628,94,72
8629,Student_8629,98,62
8630,Student_8630,63,73
8631,Student_8631,66,91
8632,Student_8632,76,85
8633,Student_8633,69,72
8634,Student_8634,68,82
8635,Student_8635,97,83
8636,Student_8636,92,79
8637,Student_8637,95,92
8638,Student_8638,82,92
8639,Student_8639,54,57
8640,Student_8640,55,97
8641,Student_8641,58,76
8642,Student_8642,96,84
8643,Student_8643,95,83
8644,Student_8644,79,57
8645,Student_8645,97,73
8646,Student_8646,69,57
8647,Student_8647,82,62
8648,Student_8648,87,96
8649,Student_8649,81,69
8650,Student_8650,73,51
8651,Student_8651,56,79
8652,Student_8652,97,82
8653,Student_8653,72,60
8654,Student_8654,78,76
8655,Student_8655,76,80
8656,Student_8656,57,89
8657,Student_8657,74,68
8658,Student_8658,72,80
8659,Student_8659,81,90
8660,Student_8660,81,74
8661,Student_8661,76,95
8662,Student_8662,66,76
8663,Student_8663,76,91
8664,Student_8664,79,51
8665,Student_8665,87,91
8666,Student_8666,53,68
8667,Student_8667,51,85
8668,Student_8668,90,51
8669,Student_8669,82,85
8670,Student_8670,69,70
8671,Student_8671,75,91
8672,Student_8672,95,72
8673,Student_8673,92,80
8674,Student_8674,94,98
8675,Student_8675,72,65
8676,Student_8676,93,100
8677,Student_8677,76,72
8678,Student_8678,54,56
8679,Student_8679,78,54
8680,Student_8680,62,64
8681,Student_8681,100,71
8682,Student_8682,67,75
8683,Student_8683,60,76
8684,Student_8684,77,60
8685,Student_8685,81,79
8686,Student_8686,91,88
8687,Student_8687,75,50
8688,Student_8688,85,75
8689,Student_8689,53,90
8690,Student_8690,74,57
8691,Student_8691,77,80
8692,Student_8692,97,61
8693,Student_8693,77,84
8694,Student_8694,100,55
8695,Student_8695,83,68
8696,Student_8696,90,66
8697,Student_8697,95,62
8698,Student_8698,85,53
8699,Student_8699,75,63
8700,Student_8700,61,53
8701,Student_8701,79,96
8702,Student_8702,79,63
8703,Student_8703,80,93
8704,Student_8704,69,60
8705,Student_8705,79,56
8706,Student_8706,64,64
8707,Student_8707,87,86
8708,Student_8708,89,88
8709,Student_8709,53,50
8710,Student_8710,89,61
8711,Student_8711,98,91
8712,Student_8712,97,60
8713,Student_8713,95,81
8714,Student_8714,88,77
8715,Student_8715,83,91
8716,Student_8716,64,71
8717,Student_8717,73,69
8718,Student_8718,80,68
8719,Student_8719,54,67
8720,Student_8720,74,98
8721,Student_8721,52,70
8722,Student_8722,76,75
8723,Student_8723,94,68
8724,Student_8724,88,76
8725,Student_8725,66,90
8726,Student_8726,69,87
8727,Student_8727,59,66
8728,Student_8728,61,88
8729,Student_8729,98,92
8730,Student_8730,50,51
8731,Student_8731,85,90
8732,Student_8732,52,97
8733,Student_8733,53,93
8734,Student_8734,97,95
8735,Student_8735,78,70
8736,Student_8736,60,93
8737,Student_8737,73,52
8738,Student_8738,90,83
8739,Student_8739,68,61
8740,Student_8740,67,52
8741,Student_8741,78,89
8742,Student_8742,50,100
8743,Student_8743,51,76
8744,Student_8744,84,72
8745,Student_8745,73,58
8746,Student_8746,93,59
8747,Student_8747,81,51
8748,Student_8748,79,86
8749,Student_8749,65,83
8750,Student_8750,67,62
8751,Student_8751,58,53
8752,Student_8752,70,76
8753,Student_8753,76,68
8754,Student_8754,88,61
8755,Student_8755,73,94
8756,Student_8756,56,69
8757,Student_8757,55,65
8758,Student_8758,79,54
8759,Student_8759,78,62
8760,Student_8760,65,66
8761,Student_8761,100,89
8762,Student_8762,87,86
8763,Student_8763,63,51
8764,Student_8764,66,61
8765,Student_8765,56,93
8766,Student_8766,70,59
8767,Student_8767,60,67
8768,Student_8768,61,50
8769,Student_8769,87,99
8770,Student_8770,91,92
8771,Student_8771,80,71
8772,Student_8772,51,92
8773,Student_8773,71,79
8774,Student_8774,95,97
8775,Student_8775,87,83
8776,Student_8776,89,56
8777,Student_8777,94,91
8778,Student_8778,94,82
8779,Student_8779,80,91
8780,Student_8780,70,93
8781,Student_8781,51,73
8782,Student_8782,79,53
8783,Student_8783,66,59
8784,Student_8784,69,84
8785,Student_8785,89,62
8786,Student_8786,93,84
8787,Student_8787,69,63
8788,Student_8788,71,91
8789,Student_8789,97,58
8790,Student_8790,85,97
8791,Student_8791,52,85
8792,Student_8792,73,85
8793,Student_8793,95,57
8794,Student_8794,81,52
8795,Student_8795,94,95
8796,Student_8796,83,84
8797,Student_8797,62,66
8798,Student_8798,57,59
8799,Student_8799,75,98
8800,Student_8800,90,75
8801,Student_8801,98,67
8802,Student_8802,81,75
8803,Student_8803,81,75
8804,Student_8804,79,51
8805,Student_8805,61,100
8806,Student_8806,88,96
8807,Student_8807,88,66
8808,Student_8808,76,61
8809,Student_8809,88,84
8810,Student_8810,84,96
8811,Student_8811,60,69
8812,Student_8812,57,60
8813,Student_8813,98,52
8814,Student_8814,97,95
8815,Student_8815,85,81
8816,Student_8816,88,53
8817,Student_8817,50,75
8818,Student_8818,53,63
8819,Student_8819,60,78
8820,Student_8820,97,62
8821,Student_8821,58,78
8822,Student_8822,87,79
8823,Student_8823,66,67
8824,Student_8824,63,51
8825,Student_8825,80,99
8826,Student_8826,53,93
8827,Student_8827,79,81
8828,Student_8828,60,59
8829,Student_8829,58,85
8830,Student_8830,50,85
8831,Student_8831,92,83
8832,Student_8832,89,91
8833,Student_8833,98,61
8834,Student_8834,93,98
8835,Student_8835,78,86
8836,Student_8836,95,94
8837,Student_8837,70,54
8838,Student_8838,78,71
8839,Student_8839,58,71
8840,Student_8840,60,80
8841,Student_8841,65,78
8842,Student_8842,52,83
8843,Student_8843,50,56
8844,Student_8844,93,98
8845,Student_8845,79,50
8846,Student_8846,60,64
8847,Student_8847,81,51
8848,Student_8848,93,60
8849,Student_8849,96,62
8850,Student_8850,75,51
8851,Student_8851,89,87
8852,Student_8852,92,76
8853,Student_8853,95,75
8854,Student_8854,65,85
8855,Student_8855,72,87
8856,Student_8856,83,80
8857,Student_8857,62,63
8858,Student_8858,88,96
8859,Student_8859,98,78
8860,Student_8860,73,99
8861,Student_8861,79,87
8862,Student_8862,80,63
8863,Student_8863,54,75
8864,Student_8864,98,80
8865,Student_8865,77,54
8866,Student_8866,72,88
8867,Student_8867,55,79
8868,Student_8868,94,62
8869,Student_8869,100,54
8870,Student_8870,73,70
8871,Student_8871,78,81
8872,Student_8872,86,62
8873,Student_8873,72,74
8874,Student_8874,93,99
8875,Student_8875,86,51
8876,Student_8876,64,100
8877,Student_8877,83,51
8878,Student_8878,66,76
8879,Student_8879,95,62
8880,Student_8880,58,68
8881,Student_8881,78,91
8882,Student_8882,99,82
8883,Student_8883,95,87
8884,Student_8884,77,97
8885,Student_8885,60,51
8886,Student_8886,92,64
8887,Student_8887,99,62
8888,Student_8888,70,56
8889,Student_8889,68,52
8890,Student_8890,68,79
8891,Student_8891,98,96
8892,Student_8892,72,57
8893,Student_8893,100,65
8894,Student_8894,88,77
8895,Student_8895,58,76
8896,Student_8896,69,81
8897,Student_8897,70,64
8898,Student_8898,64,66
8899,Student_8899,53,75
8900,Student_8900,81,56
8901,Student_8901,57,71
8902,Student_8902,76,53
8903,Student_8903,62,69
8904,Student_8904,67,80
8905,Student_8905,98,55
8906,Student_8906,64,66
8907,Student_8907,98,65
8908,Student_8908,100,70
8909,Student_8909,81,65
8910,Student_8910,74,95
8911,Student_8911,80,50
8912,Student_8912,59,98
8913,Student_8913,62,93
8914,Student_8914,89,74
8915,Student_8915,81,65
8916,Student_8916,83,97
8917,Student_8917,73,97
8918,Student_8918,58,89
8919,Student_8919,72,66
8920,Student_8920,60,56
8921,Student_8921,87,94
8922,Student_8922,77,64
8923,Student_8923,70,52
8924,Student_8924,52,68
8925,Student_8925,65,56
8926,Student_8926,70,96
8927,Student_8927,79,68
8928,Student_8928,53,96
8929,Student_8929,75,84
8930,Student_8930,60,70
8931,Student_8931,77,73
8932,Student_8932,67,98
8933,Student_8933,65,73
8934,Student_8934,54,88
8935,Student_8935,84,92
8936,Student_8936,100,60
8937,Student_8937,58,78
8938,Student_8938,55,60
8939,Student_8939,82,51
8940,Student_8940,56,89
8941,Student_8941,93,97
8942,Student_8942,55,99
8943,Student_8943,92,74
8944,Student_8944,89,59
8945,Student_8945,96,88
8946,Student_8946,67,52
8947,Student_8947,70,56
8948,Student_8948,70,95
8949,Student_8949,99,83
8950,Student_8950,85,64
8951,Student_8951,58,95
8952,Student_8952,55,86
8953,Student_8953,54,85
8954,Student_8954,51,58
8955,Student_8955,50,87
8956,Student_8956,92,87
8957,Student_8957,93,89
8958,Student_8958,90,57
8959,Student_8959,64,95
8960,Student_8960,60,95
8961,Student_8961,62,100
8962,Student_8962,80,80
8963,Student_8963,94,56
8964,Student_8964,100,91
8965,Student_8965,65,96
8966,Student_8966,93,86
8967,Student_8967,59,61
8968,Student_8968,68,82
8969,Student_8969,73,83
8970,Student_8970,94,51
8971,Student_8971,99,51
8972,Student_8972,71,80
8973,Student_8973,94,73
8974,Student_8974,96,79
8975,Student_8975,66,100
8976,Student_8976,95,90
8977,Student_8977,96,52
8978,Student_8978,80,77
8979,Student_8979,73,74
8980,Student_8980,78,75
8981,Student_8981,79,98
8982,Student_8982,88,62
8983,Student_8983,74,62
8984,Student_8984,57,72
8985,Student_8985,83,61
8986,Student_8986,65,95
8987,Student_8987,64,82
8988,Student_8988,59,78
8989,Student_8989,82,79
8990,Student_8990,74,76
8991,Student_8991,91,64
8992,Student_8992,79,52
8993,Student_8993,66,89
8994,Student_8994,64,65
8995,Student_8995,67,68
8996,Student_8996,83,100
8997,Student_8997,78,80
8998,Student_8998,73,59
8999,Student_8999,68,74
9000,Student_9000,75,69
9001,Student_9001,99,75
9002,Student_9002,99,50
9003,Student_9003,53,83
9004,Student_9004,65,87
9005,Student_9005,98,63
9006,Student_9006,71,63
9007,Student_9007,72,95
9008,Student_9008,76,51
9009,Student_9009,93,71
9010,Student_9010,75,52
9011,Student_9011,91,88
9012,Student_9012,96,89
9013,Student_9013,71,93
9014,Student_9014,98,91
9015,Student_9015,62,75
9016,Student_9016,89,81
9017,Student_9017,61,93
9018,Student_9018,52,71
9019,Student_9019,58,74
9020,Student_9020,61,71
9021,Student_9021,64,64
9022,Student_9022,62,71
9023,Student_9023,81,77
9024,Student_9024,51,64
9025,Student_9025,56,54
9026,Student_9026,99,83
9027,Student_9027,70,58
9028,Student_9028,63,63
9029,Student_9029,84,74
9030,Student_9030,56,69
9031,Student_9031,72,63
9032,Student_9032,98,61
9033,Student_9033,89,66
9034,Student_9034,60,73
9035,Student_9035,83,74
9036,Student_9036,59,93
9037,Student_9037,79,57
9038,Student_9038,95,93
9039,Student_9039,99,58
9040,Student_9040,77,86
9041,Student_9041,91,89
9042,Student_9042,64,53
9043,Student_9043,84,58
9044,Student_9044,82,54
9045,Student_9045,62,50
9046,Student_9046,56,76
9047,Student_9047,77,99
9048,Student_9048,59,76
9049,Student_9049,100,63
9050,Student_9050,85,97
9051,Student_9051,78,77
9052,Student_9052,98,68
9053,Student_9053,92,51
9054,Student_9054,60,52
9055,Student_9055,98,62
9056,Student_9056,91,50
9057,Student_9057,72,67
9058,Student_9058,61,63
9059,Student_9059,60,64
9060,Student_9060,91,66
9061,Student_9061,56,99
9062,Student_9062,89,87
9063,Student_9063,94,81
9064,Student_9064,62,86
9065,Student_9065,55,78
9066,Student_9066,92,58
9067,Student_9067,57,81
9068,Student_9068,65,78
9069,Student_9069,77,50
9070,Student_9070,100,89
9071,Student_9071,58,64
9072,Student_9072,97,92
9073,Student_9073,91,77
9074,Student_9074,73,76
9075,Student_9075,59,76
9076,Student_9076,71,94
9077,Student_9077,79,86
9078,Student_9078,54,89
9079,Student_9079,65,67
9080,Student_9080,61,77
9081,Student_9081,88,97
9082,Student_9082,62,70
9083,Student_9083,58,85
9084,Student_9084,77,86
9085,Student_9085,79,80
9086,Student_9086,73,97
9087,Student_9087,56,58
9088,Student_9088,94,76
9089,Student_9089,78,89
9090,Student_9090,79,57
9091,Student_9091,86,81
9092,Student_9092,74,95
9093,Student_9093,54,72
9094,Student_9094,94,80
9095,Student_9095,51,78
9096,Student_9096,89,59
9097,Student_9097,81,70
9098,Student_9098,68,88
9099,Student_9099,90,81
9100,Student_9100,84,93
9101,Student_9101,67,98
9102,Student_9102,70,90
9103,Student_9103,55,66
9104,Student_9104,53,92
9105,Student_9105,70,61
9106,Student_9106,99,55
9107,Student_9107,60,55
9108,Student_9108,95,53
9109,Student_9109,51,70
9110,Student_9110,87,92
9111,Student_9111,58,72
9112,Student_9112,68,84
9113,Student_9113,89,100
9114,Student_9114,73,76
9115,Student_9115,60,94
9116,Student_9116,75,71
9117,Student_9117,57,100
9118,Student_9118,96,83
9119,Student_9119,100,66
9120,Student_9120,54,81
9121,Student_9121,84,76
9122,Student_9122,83,90
9123,Student_9123,84,75
9124,Student_9124,97,66
9125,Student_9125,51,67
9126,Student_9126,67,85
9127,Student_9127,55,86
9128,Student_9128,70,55
9129,Student_9129,100,50
9130,Student_9130,100,57
9131,Student_9131,90,65
9132,Student_9132,74,70
9133,Student_9133,71,88
9134,Student_9134,71,92
9135,Student_9135,98,53
9136,Student_9136,50,80
9137,Student_9137,59,100
9138,Student_9138,89,83
9139,Student_9139,60,87
9140,Student_9140,70,80
9141,Student_9141,91,59
9142,Student_9142,68,54
9143,Student_9143,97,96
9144,Student_9144,64,69
9145,Student_9145,71,50
9146,Student_9146,73,94
9147,Student_9147,88,88
9148,Student_9148,93,70
9149,Student_9149,69,78
9150,Student_9150,55,89
9151,Student_9151,89,74
9152,Student_9152,54,99
9153,Student_9153,74,88
9154,Student_9154,88,65
9155,Student_9155,61,81
9156,Student_9156,96,100
9157,Student_9157,89,59
9158,Student_9158,77,86
9159,Student_9159,54,64
9160,Student_9160,57,84
9161,Student_9161,90,97
9162,Student_9162,51,62
9163,Student_9163,69,83
9164,Student_9164,84,61
9165,Student_9165,87,98
9166,Student_9166,61,94
9167,Student_9167,55,99
9168,Student_9168,65,66
9169,Student_9169,76,83
9170,Student_9170,61,58
9171,Student_9171,57,75
9172,Student_9172,95,55
9173,Student_9173,74,51
9174,Student_9174,64,90
9175,Student_9175,74,76
9176,Student_9176,76,57
9177,Student_9177,79,83
9178,Student_9178,73,98
9179,Student_9179,75,75
9180,Student_9180,56,80
9181,Student_9181,69,71
9182,Student_9182,73,63
9183,Student_9183,76,52
9184,Student_9184,100,89
9185,Student_9185,96,97
9186,Student_9186,64,85
9187,Student_9187,70,67
9188,Student_9188,96,75
9189,Student_9189,100,66
9190,Student_9190,91,73
9191,Student_9191,54,75
9192,Student_9192,72,83
9193,Student_9193,85,66
9194,Student_9194,53,78
9195,Student_9195,85,91
9196,Student_9196,61,71
9197,Student_9197,99,50
9198,Student_9198,96,55
9199,Student_9199,88,89
9200,Student_9200,66,79
9201,Student_9201,72,67
9202,Student_9202,81,78
9203,Student_9203,59,65
9204,Student_9204,95,98
9205,Student_9205,98,71
9206,Student_9206,90,72
9207,Student_9207,52,89
9208,Student_9208,70,98
9209,Student_9209,85,58
9210,Student_9210,63,94
9211,Student_9211,62,85
9212,Student_9212,74,74
9213,Student_9213,64,90
9214,Student_9214,84,81
9215,Student_9215,64,89
9216,Student_9216,90,58
9217,Student_9217,55,52
9218,Student_9218,50,89
9219,Student_9219,60,79
9220,Student_9220,63,56
9221,Student_9221,50,100
9222,Student_9222,84,58
9223,Student_9223,100,53
9224,Student_9224,96,74
9225,Student_9225,93,93
9226,Student_9226,58,90
9227,Student_9227,81,81
9228,Student_9228,95,62
9229,Student_9229,63,72
9230,Student_9230,59,68
9231,Student_9231,78,71
9232,Student_9232,86,82
9233,Student_9233,74,95
9234,Student_9234,54,65
9235,Student_9235,94,93
9236,Student_9236,86,53
9237,Student_9237,87,76
9238,Student_9238,78,81
9239,Student_9239,73,58
9240,Student_9240,63,68
9241,Student_9241,61,82
9242,Student_9242,74,100
9243,Student_9243,73,86
9244,Student_9244,55,100
9245,Student_9245,93,99
9246,Student_9246,51,96
9247,Student_9247,68,66
9248,Student_9248,91,55
9249,Student_9249,88,98
9250,Student_9250,61,85
9251,Student_9251,99,88
9252,Student_9252,80,97
9253,Student_9253,95,75
9254,Student_9254,62,79
9255,Student_9255,51,95
9256,Student_9256,57,67
9257,Student_9257,92,56
9258,Student_9258,86,78
9259,Student_9259,74,91
9260,Student_9260,76,75
9261,Student_9261,51,88
9262,Student_9262,92,100
9263,Student_9263,100,50
9264,Student_9264,93,63
9265,Student_9265,84,95
9266,Student_9266,82,52
9267,Student_9267,63,79
9268,Student_9268,52,82
9269,Student_9269,50,83
9270,Student_9270,95,82
9271,Student_9271,67,54
9272,Student_9272,50,97
9273,Student_9273,79,78
9274,Student_9274,87,100
9275,Student_9275,69,79
9276,Student_9276,81,93
9277,Student_9277,88,96
9278,Student_9278,77,88
9279,Student_9279,71,91
9280,Student_9280,79,78
9281,Student_9281,66,79
9282,Student_9282,79,92
9283,Student_9283,74,90
9284,Student_9284,71,62
9285,Student_9285,92,85
9286,Student_9286,53,74
9287,Student_9287,91,63
9288,Student_9288,83,51
9289,Student_9289,51,78
9290,Student_9290,71,55
9291,Student_9291,59,54
9292,Student_9292,60,75
9293,Student_9293,72,90
9294,Student_9294,89,80
9295,Student_9295,83,68
